time/total_timesteps,train/safe_critic_loss,train/n_updates,train/actor_loss,time/episodes,rollout/ep_len_mean,rollout/ep_cost_mean,train/ent_coef,train/critic_loss,train/lag_coef,rollout/ep_rew_mean,time/fps,time/time_elapsed
118184,0.03271189332008362,236166,-2197.16259765625,748,158.0,19.13,0.012354005128145218,0.06262941658496857,5.0,-736.4302472200001,52,2253
118816,0.0282414723187685,237430,-2198.376708984375,752,158.0,19.15,0.012518509291112423,0.05893450602889061,5.0,-736.74008636,52,2265
119448,0.032047089189291,238694,-2198.781982421875,756,158.0,18.96,0.01240137591958046,0.06597337126731873,5.0,-737.4305780799998,52,2277
120080,0.027620287612080574,239958,-2200.064453125,760,158.0,18.94,0.012498283758759499,0.057911597192287445,5.0,-737.65418572,52,2289
120712,0.023212185129523277,241222,-2201.41455078125,764,158.0,19.01,0.01259874738752842,0.061747729778289795,5.0,-737.59286422,52,2301
121344,0.03252480551600456,242486,-2201.554931640625,768,158.0,19.24,0.012717805802822113,0.07045816630125046,5.0,-737.6116079200001,52,2312
121976,0.02273261733353138,243750,-2202.9677734375,772,158.0,19.48,0.012338998727500439,0.07120119035243988,5.0,-737.52058594,52,2324
122608,0.02523408830165863,245014,-2204.19580078125,776,158.0,19.94,0.012384079396724701,0.05737052112817764,5.0,-737.7799042099999,52,2336
123240,0.024346232414245605,246278,-2204.085693359375,780,158.0,20.46,0.012542839162051678,0.06348524242639542,5.0,-737.87039056,52,2348
123872,0.02775535359978676,247542,-2203.919921875,784,158.0,20.88,0.012538265436887741,0.06031392142176628,5.0,-738.16089886,52,2360
124504,0.02579626627266407,248806,-2205.11328125,788,158.0,21.23,0.012595425359904766,0.07743167877197266,5.0,-738.9238333500001,52,2372
125136,0.028307992964982986,250070,-2207.9873046875,792,158.0,21.38,0.013152508065104485,0.08932110667228699,5.0,-739.65169026,52,2385
125768,0.029678909108042717,251334,-2206.56689453125,796,158.0,21.43,0.012654035352170467,0.08961144834756851,5.0,-740.14601748,52,2396
126400,0.027877075597643852,252598,-2207.9541015625,800,158.0,21.79,0.012631826102733612,0.09183137863874435,5.0,-740.98403825,52,2408
127032,0.02415878139436245,253862,-2208.61572265625,804,158.0,21.9,0.012710051611065865,0.08772686868906021,5.0,-741.4395684099999,52,2420
127664,0.025113506242632866,255126,-2208.7822265625,808,158.0,21.87,0.012805914506316185,0.09234640747308731,5.0,-741.51836154,52,2432
128296,0.02408185973763466,256390,-2210.981201171875,812,158.0,21.97,0.013273177668452263,0.07618584483861923,5.0,-741.6386196399998,52,2444
128928,0.0229775570333004,257654,-2211.368408203125,816,158.0,22.02,0.012884019874036312,0.05681367963552475,5.0,-741.52783481,52,2456
129560,0.032498493790626526,258918,-2212.672607421875,820,158.0,22.13,0.01281440444290638,0.059357207268476486,5.0,-741.3549590800001,52,2468
130192,0.02384531870484352,260182,-2214.579833984375,824,158.0,22.39,0.012763320468366146,0.055420372635126114,5.0,-741.29292613,52,2480
130824,0.03193214535713196,261446,-2214.31103515625,828,158.0,22.57,0.012542379088699818,0.06821450591087341,5.0,-741.52167205,52,2492
131456,0.027523064985871315,262710,-2215.99609375,832,158.0,22.79,0.0124762998893857,0.06112515926361084,5.0,-741.6962844799999,52,2504
132088,0.027414092794060707,263974,-2216.337890625,836,158.0,22.88,0.01256762444972992,0.06400679051876068,5.0,-742.04039935,52,2516
132720,0.027088062837719917,265238,-2217.83837890625,840,158.0,22.77,0.01242952048778534,0.07203961908817291,5.0,-742.3403997199998,52,2528
133352,0.028301680460572243,266502,-2219.25390625,844,158.0,22.61,0.012479477562010288,0.06430651247501373,5.0,-742.5273164100003,52,2540
133984,0.02744791842997074,267766,-2219.22412109375,848,158.0,22.51,0.01252317801117897,0.07537361234426498,5.0,-742.89211466,52,2552
134616,0.0273143257945776,269030,-2219.10009765625,852,158.0,22.34,0.012594523839652538,0.07378781586885452,5.0,-743.14856127,52,2564
135248,0.024694206193089485,270294,-2221.3896484375,856,158.0,22.13,0.01271857600659132,0.07559473067522049,5.0,-743.43830911,52,2576
135880,0.02381802536547184,271558,-2222.1494140625,860,158.0,22.0,0.012585417367517948,0.09353732317686081,5.0,-742.96816261,52,2588
136512,0.025405453518033028,272822,-2223.525634765625,864,158.0,22.07,0.012547966092824936,0.10060044378042221,5.0,-742.0263515999999,52,2600
137144,0.0325435996055603,274086,-2221.97314453125,868,158.0,21.94,0.012375119142234325,0.07546591013669968,5.0,-741.9758500199999,52,2612
137776,0.02875641919672489,275350,-2223.96533203125,872,158.0,21.78,0.012562789022922516,0.06640785932540894,5.0,-742.4478728999999,52,2624
138408,0.028684334829449654,276614,-2223.64111328125,876,158.0,21.71,0.01267470046877861,0.059392157942056656,5.0,-742.6570385000002,52,2636
139040,0.028542285785079002,277878,-2224.478759765625,880,158.0,21.42,0.012704671360552311,0.06515834480524063,5.0,-742.82239089,52,2648
139672,0.02637121081352234,279142,-2225.6611328125,884,158.0,21.26,0.012665403075516224,0.05575234070420265,5.0,-743.01239928,52,2660
140304,0.026777267456054688,280406,-2226.88134765625,888,158.0,21.16,0.012548666447401047,0.05776531994342804,5.0,-743.4709987900002,52,2672
140936,0.022777309641242027,281670,-2226.24609375,892,158.0,21.0,0.012686945497989655,0.0571155846118927,5.0,-743.8681173299999,52,2684
141568,0.025271879509091377,282934,-2228.021728515625,896,158.0,21.04,0.012587368488311768,0.0627674013376236,5.0,-744.31968282,52,2696
142200,0.025680091232061386,284198,-2227.705078125,900,158.0,20.85,0.012608050368726254,0.06865184754133224,5.0,-744.8467738400001,52,2707
142832,0.022519627586007118,285462,-2229.661865234375,904,158.0,20.91,0.012719272635877132,0.061161432415246964,5.0,-745.2043666999998,52,2719
143464,0.02487836219370365,286726,-2229.42724609375,908,158.0,21.07,0.01275545358657837,0.05856425687670708,5.0,-745.6675909899999,52,2731
144096,0.02896858938038349,287990,-2229.19970703125,912,158.0,21.19,0.012839090079069138,0.07007690519094467,5.0,-746.2762933000001,52,2743
144728,0.024843454360961914,289254,-2232.1201171875,916,158.0,21.4,0.012833966873586178,0.06380720436573029,5.0,-746.9572324000001,52,2755
145360,0.026497697457671165,290518,-2231.9541015625,920,158.0,21.5,0.012696768157184124,0.06433839350938797,5.0,-747.5259684099999,52,2767
145992,0.02267385832965374,291782,-2232.6396484375,924,158.0,21.26,0.012435311451554298,0.05638940632343292,5.0,-747.95286247,52,2779
146624,0.02948000468313694,293046,-2232.7333984375,928,158.0,21.33,0.012564611621201038,0.06697136908769608,5.0,-748.11414255,52,2791
147256,0.024382205680012703,294310,-2234.156982421875,932,158.0,21.32,0.012593581341207027,0.06117820367217064,5.0,-748.40190048,52,2803
147888,0.024742092937231064,295574,-2234.076904296875,936,158.0,21.17,0.012786876410245895,0.09480059146881104,5.0,-748.44279542,52,2815
148520,0.022318080067634583,296838,-2235.2373046875,940,158.0,20.97,0.012718230485916138,0.08637914061546326,5.0,-748.0555853999999,52,2827
149152,0.02282136306166649,298102,-2235.70556640625,944,158.0,20.9,0.01277398131787777,0.08942504972219467,5.0,-747.8223302800001,52,2839
149784,0.023274840787053108,299366,-2238.13330078125,948,158.0,20.69,0.012830969877541065,0.06998082250356674,5.0,-747.7948721500001,52,2851
150416,0.026435650885105133,300630,-2237.9365234375,952,158.0,20.74,0.012897856533527374,0.0737309381365776,5.0,-748.0610988999999,52,2863
151048,0.0330050103366375,301894,-2238.492431640625,956,158.0,20.9,0.012894622050225735,0.08062510937452316,5.0,-748.4099044399998,52,2875
151680,0.025698332116007805,303158,-2241.18212890625,960,158.0,20.94,0.012827861122786999,0.061953894793987274,5.0,-749.4889430200002,52,2887
152312,0.028872502967715263,304422,-2241.18896484375,964,158.0,20.87,0.012903128750622272,0.06417427957057953,5.0,-750.91895044,52,2899
152944,0.025851557031273842,305686,-2243.0888671875,968,158.0,21.01,0.012785065919160843,0.06234944239258766,5.0,-751.4800887100001,52,2911
153576,0.026101594790816307,306950,-2242.486328125,972,158.0,21.27,0.01284820307046175,0.06880661100149155,5.0,-751.7698006400001,52,2922
154208,0.027084605768322945,308214,-2244.49267578125,976,158.0,21.35,0.012870075181126595,0.06983431428670883,5.0,-752.2759011799999,52,2935
154840,0.027502406388521194,309478,-2244.726318359375,980,158.0,21.24,0.012947367504239082,0.07914560288190842,5.0,-752.58652685,52,2946
155472,0.025190426036715508,310742,-2244.46435546875,984,158.0,21.03,0.012826112098991871,0.0706864595413208,5.0,-752.8239261600002,52,2958
156104,0.02718578279018402,312006,-2246.92138671875,988,158.0,20.95,0.013192147016525269,0.07665405422449112,5.0,-752.75458934,52,2970
156736,0.025898199528455734,313270,-2247.06005859375,992,158.0,21.03,0.01310153678059578,0.08595652133226395,5.0,-752.70325164,52,2982
157368,0.03097187913954258,314534,-2247.21923828125,996,158.0,20.81,0.013069259002804756,0.08603330701589584,5.0,-752.5407204999997,52,2995
158000,0.021701794117689133,315798,-2248.8232421875,1000,158.0,20.47,0.013632806949317455,0.07255825400352478,5.0,-752.3104466699998,52,3007
158632,0.025104692205786705,317062,-2249.95458984375,1004,158.0,20.1,0.01344237383455038,0.07850908488035202,5.0,-752.28935067,52,3019
159264,0.025417763739824295,318326,-2250.017333984375,1008,158.0,19.79,0.013243243098258972,0.08834891766309738,5.0,-752.29351736,52,3031
159896,0.027339812368154526,319590,-2251.53271484375,1012,158.0,19.69,0.01352629717439413,0.08002488315105438,5.0,-752.17265667,52,3043
160528,0.02634601481258869,320854,-2253.34326171875,1016,158.0,19.53,0.0137656070291996,0.0711422711610794,5.0,-752.0005760600001,52,3055
161160,0.028273548930883408,322118,-2253.1923828125,1020,158.0,19.39,0.013756334781646729,0.08052027225494385,5.0,-751.84423718,52,3067
161792,0.02941880002617836,323382,-2255.263671875,1024,158.0,19.21,0.013690570369362831,0.0842733085155487,5.0,-751.80065884,52,3079
162424,0.0258872602134943,324646,-2255.943359375,1028,158.0,18.78,0.013652492314577103,0.08167422562837601,5.0,-751.5575403500001,52,3091
163056,0.029734471812844276,325910,-2257.048828125,1032,158.0,18.41,0.01367275882512331,0.07322055846452713,5.0,-751.6323992599999,52,3103
163688,0.02879922091960907,327174,-2258.142333984375,1036,158.0,18.15,0.01393219642341137,0.09504417330026627,5.0,-752.0572170700001,52,3114
164320,0.02417816035449505,328438,-2259.3251953125,1040,158.0,18.1,0.013574989512562752,0.07603846490383148,5.0,-752.5484797400001,52,3126
164952,0.024341437965631485,329702,-2258.970947265625,1044,158.0,18.02,0.01376933604478836,0.08449538052082062,5.0,-753.1785652699999,52,3138
165584,0.030413636937737465,330966,-2260.068359375,1048,158.0,18.06,0.01370051596313715,0.08098223060369492,5.0,-753.53259333,52,3150
166216,0.025504877790808678,332230,-2260.2578125,1052,158.0,18.03,0.013775850646197796,0.07217638194561005,5.0,-753.7408992000002,52,3162
166848,0.024521183222532272,333494,-2261.6259765625,1056,158.0,17.99,0.013874385505914688,0.09283959865570068,5.0,-753.84710408,52,3174
167480,0.025146380066871643,334758,-2261.788818359375,1060,158.0,18.05,0.013679920695722103,0.0783534049987793,5.0,-753.87466521,52,3186
168112,0.028411636129021645,336022,-2262.52001953125,1064,158.0,17.95,0.013571578077971935,0.0966988280415535,5.0,-754.0978613200001,52,3198
168744,0.025774763897061348,337286,-2262.473388671875,1068,158.0,18.03,0.013569876551628113,0.0818566307425499,5.0,-753.8327286299999,52,3210
169376,0.027429047971963882,338550,-2262.15234375,1072,158.0,17.79,0.013478856533765793,0.0838477611541748,5.0,-753.91799248,52,3222
170008,0.028784405440092087,339814,-2261.91162109375,1076,158.0,17.53,0.013347454369068146,0.0975259318947792,5.0,-753.6866701399999,52,3234
170640,0.03360290825366974,341078,-2261.26708984375,1080,158.0,17.78,0.013405260629951954,0.08504679799079895,5.0,-753.71943485,52,3246
171272,0.02442348375916481,342342,-2261.99609375,1084,158.0,17.84,0.013426244258880615,0.07813785970211029,5.0,-753.7934861000001,52,3258
171904,0.03342345729470253,343606,-2262.74365234375,1088,158.0,17.83,0.01366444956511259,0.1077900156378746,5.0,-754.13131937,52,3270
172536,0.02778736501932144,344870,-2263.009033203125,1092,158.0,17.97,0.013943820260465145,0.09165394306182861,5.0,-754.39373892,52,3282
173168,0.027872415259480476,346134,-2263.911376953125,1096,158.0,18.08,0.013941997662186623,0.08806058019399643,5.0,-755.07422021,52,3294
173800,0.02381790801882744,347398,-2265.0498046875,1100,158.0,18.36,0.014174260199069977,0.07353067398071289,5.0,-755.79471389,52,3306
174432,0.021702248603105545,348662,-2266.95947265625,1104,158.0,18.73,0.013771174475550652,0.05811753123998642,5.0,-756.35493465,52,3318
175064,0.02890472486615181,349926,-2266.75732421875,1108,158.0,19.02,0.01361957099288702,0.07206913828849792,5.0,-756.8067226400002,52,3330
175696,0.02543235570192337,351190,-2268.18017578125,1112,158.0,19.28,0.01341920904815197,0.06180636212229729,5.0,-757.3389254000001,52,3342
176328,0.023575041443109512,352454,-2268.2060546875,1116,158.0,19.53,0.013529244810342789,0.06359057873487473,5.0,-757.7841902,52,3354
176960,0.03479853644967079,353718,-2268.4033203125,1120,158.0,19.78,0.013645594008266926,0.07831636071205139,5.0,-758.24309088,52,3366
177592,0.024987030774354935,354982,-2269.935302734375,1124,158.0,19.92,0.013827295042574406,0.0710960105061531,5.0,-758.6339621599999,52,3378
178224,0.025152282789349556,356246,-2271.4326171875,1128,158.0,20.14,0.013775837607681751,0.0864630937576294,5.0,-758.8522593499999,52,3390
178856,0.02700054459273815,357510,-2270.811279296875,1132,158.0,20.24,0.013707958161830902,0.07625139504671097,5.0,-758.1026027,52,3402
179488,0.02181985042989254,358774,-2271.75244140625,1136,158.0,20.28,0.013808160088956356,0.07580764591693878,5.0,-757.5630401099999,52,3414
180120,0.03236600011587143,360038,-2272.2021484375,1140,158.0,20.22,0.013867137022316456,0.08649427443742752,5.0,-758.0496861799999,52,3426
180752,0.029016658663749695,361302,-2273.026123046875,1144,158.0,20.15,0.013931810855865479,0.08292105048894882,5.0,-758.42691599,52,3438
181384,0.025670159608125687,362566,-2273.51416015625,1148,158.0,20.2,0.013865218497812748,0.08817744255065918,5.0,-758.8195409499999,52,3450
182016,0.029021935537457466,363830,-2275.6162109375,1152,158.0,20.38,0.013935803435742855,0.07163574546575546,5.0,-758.94138308,52,3462
182648,0.026554672047495842,365094,-2275.48681640625,1156,158.0,20.46,0.013980930671095848,0.09657467901706696,5.0,-758.53478182,52,3474
183280,0.028727464377880096,366358,-2275.624755859375,1160,158.0,20.31,0.013988685794174671,0.08646949380636215,5.0,-758.5691828799999,52,3486
183912,0.033290691673755646,367622,-2276.136474609375,1164,158.0,20.41,0.014233788475394249,0.08506610244512558,5.0,-758.60494045,52,3498
184544,0.022779522463679314,368886,-2278.24560546875,1168,158.0,20.23,0.014224743470549583,0.07225140184164047,5.0,-759.27516469,52,3510
185176,0.02366580069065094,370150,-2278.989501953125,1172,158.0,20.14,0.014035496860742569,0.0700984075665474,5.0,-759.10794386,52,3522
185808,0.022639591246843338,371414,-2278.875732421875,1176,158.0,19.98,0.013841082341969013,0.06451677531003952,5.0,-759.4633016900001,52,3534
186440,0.023420942947268486,372678,-2280.03271484375,1180,158.0,19.68,0.013823293149471283,0.05635370686650276,5.0,-759.5655965800001,52,3546
187072,0.027158282697200775,373942,-2279.433349609375,1184,158.0,19.72,0.013872593641281128,0.060074333101511,5.0,-759.4253005000002,52,3558
187704,0.025592967867851257,375206,-2281.579833984375,1188,158.0,19.63,0.013890093192458153,0.052442893385887146,5.0,-759.72281162,52,3570
188336,0.021566888317465782,376470,-2280.92578125,1192,158.0,19.53,0.013675523921847343,0.05175226554274559,5.0,-760.2458643099999,52,3581
188968,0.024434542283415794,377734,-2281.509765625,1196,158.0,19.4,0.013589879497885704,0.056937508285045624,5.0,-760.54440845,52,3594
189600,0.026873689144849777,378998,-2282.20654296875,1200,158.0,19.31,0.013522285036742687,0.06035005673766136,5.0,-760.9734833699999,52,3605
190232,0.02991815097630024,380262,-2282.724609375,1204,158.0,19.07,0.013625125400722027,0.057595718652009964,5.0,-761.28646518,52,3617
190864,0.025840282440185547,381526,-2282.5224609375,1208,158.0,18.82,0.013758394867181778,0.05924065783619881,5.0,-761.52602308,52,3629
191496,0.02397002838551998,382790,-2284.1201171875,1212,158.0,18.38,0.013595790602266788,0.04546942189335823,5.0,-761.75514124,52,3641
192128,0.027312500402331352,384054,-2283.833984375,1216,158.0,18.04,0.013751750811934471,0.05180523172020912,5.0,-762.1251033199999,52,3653
192760,0.023601382970809937,385318,-2284.133056640625,1220,158.0,17.77,0.013917130418121815,0.049277178943157196,5.0,-762.5208347700002,52,3665
193392,0.023406870663166046,386582,-2285.61767578125,1224,158.0,17.85,0.014047715812921524,0.04978203773498535,5.0,-762.84721134,52,3677
194024,0.028666328638792038,387846,-2285.23974609375,1228,158.0,17.7,0.014036393724381924,0.057393088936805725,5.0,-763.62179424,52,3689
194656,0.02468208782374859,389110,-2285.921630859375,1232,158.0,17.82,0.014101768843829632,0.054026294499635696,5.0,-764.9980700899999,52,3701
195288,0.0286639966070652,390374,-2286.56689453125,1236,158.0,18.04,0.013963302597403526,0.059604711830616,5.0,-766.1520377299998,52,3713
195920,0.02291910909116268,391638,-2287.68896484375,1240,158.0,18.33,0.014085720293223858,0.05746981501579285,5.0,-766.5250080899999,52,3725
196552,0.031958192586898804,392902,-2288.76904296875,1244,158.0,18.59,0.01411224901676178,0.07176829874515533,5.0,-766.6754529100002,52,3737
197184,0.02652774378657341,394166,-2288.647705078125,1248,158.0,18.59,0.014077475294470787,0.08290132135152817,5.0,-766.9656944400001,52,3749
197816,0.02827811986207962,395430,-2289.49169921875,1252,158.0,18.41,0.014131271280348301,0.08096472918987274,5.0,-767.1743503200003,52,3761
198448,0.027094397693872452,396694,-2289.9677734375,1256,158.0,18.3,0.014096484519541264,0.07572118192911148,5.0,-767.7690715699998,52,3773
199080,0.025012148544192314,397958,-2290.5185546875,1260,158.0,18.22,0.014181467704474926,0.06767624616622925,5.0,-767.5300006199999,52,3785
199712,0.02930320054292679,399222,-2289.98974609375,1264,158.0,18.05,0.014265336096286774,0.06693841516971588,5.0,-767.5109185999999,52,3797
200344,0.020404236391186714,400486,-2289.859130859375,1268,158.0,18.02,0.013985331170260906,0.05931407958269119,5.0,-767.4636044,52,3809
200976,0.026255717501044273,401750,-2289.958251953125,1272,158.0,18.11,0.01400812342762947,0.06413399428129196,5.0,-767.93300831,52,3821
201608,0.024407047778367996,403014,-2290.207763671875,1276,158.0,18.44,0.014175754971802235,0.06333436816930771,5.0,-767.8429195499999,52,3832
202240,0.0271916501224041,404278,-2291.78857421875,1280,158.0,18.68,0.014077260158956051,0.05729188397526741,5.0,-768.1431334800001,52,3844
202872,0.024772794917225838,405542,-2292.21533203125,1284,158.0,18.67,0.014063270762562752,0.055188652127981186,5.0,-768.8422839599999,52,3856
203504,0.02456866018474102,406806,-2292.245849609375,1288,158.0,18.53,0.014243110083043575,0.06288798898458481,5.0,-769.17110916,52,3868
204136,0.02840329520404339,408070,-2292.104736328125,1292,158.0,18.59,0.014168267138302326,0.07172609120607376,5.0,-769.2369497300001,52,3880
204768,0.02345271036028862,409334,-2291.5361328125,1296,158.0,18.76,0.014130355790257454,0.0680018961429596,5.0,-769.2982393499999,52,3892
205400,0.028423581272363663,410598,-2291.5498046875,1300,158.0,18.86,0.013904196210205555,0.0692993700504303,5.0,-769.0512718099999,52,3904
206032,0.025648867711424828,411862,-2292.28759765625,1304,158.0,18.98,0.01402115449309349,0.060946643352508545,5.0,-769.05589966,52,3916
